,document_number,agency,action,due_date,
8,EO-14154,Office of Legislative Affairs,Prepare recommendations to Congress on energy infrastructure permitting,Ongoing,,,,,
9,EO-14154,Environmental Protection Agency,"Issue guidance addressing inadequacies of ""social cost of carbon"" calculation",2025-03-21,,,,,
10,EO-14154,Environmental Protection Agency,Submit recommendations on legality of greenhouse gas endangerment findings,2025-02-19,,,,,
11,EO-14154,All Agencies,Pause disbursement of funds from Inflation Reduction Act and Infrastructure Investment and Jobs Act,Immediate,,,,,
12,EO-14154,All Agencies,Review processes for issuing grants/loans from IRA and IIJA funds,2025-04-20,,,,,
13,EO-14154,All Agencies,Submit report on findings of IRA and IIJA funds review,2025-04-20,,,,,
14,EO-14154,Office of Management and Budget,Finalize guidelines on cost-effective procurement prioritizing American workers,Ongoing,,,,,
15,EO-14154,All Agencies,Assess enforcement discretion to advance energy policy,2025-02-19,,,,,
16,EO-14154,All Agencies,Submit report identifying instances of enforcement discretion,2025-02-19,,,,,
17,EO-14154,Department of Energy,Restart reviews of LNG export project applications,Immediate,,,,,
18,EO-14154,Maritime Administration,Determine if refinements to deepwater port projects with favorable RODs result in seriously different environmental consequences,2025-02-19,,,,,
19,EO-14154,Maritime Administration,Issue DWPA license if refinements don't result in seriously different consequences,2025-03-21,,,,,
20,EO-14154,Maritime Administration,Issue Environmental Assessment if refinements result in seriously different consequences,2025-04-20,,,,,
21,EO-14154,Maritime Administration,Issue addendum to ROD if necessary after EA,2025-05-20,,,,,
22,EO-14154,Maritime Administration,Issue DWPA license consistent with ROD,2025-06-19,,,,,
23,EO-14154,Department of Interior,Identify actions that burden domestic mining and processing of non-fuel minerals,Ongoing,,,,,
24,EO-14154,Department of Agriculture,Identify actions that burden domestic mining and processing of non-fuel minerals,Ongoing,,,,,
25,EO-14154,Environmental Protection Agency,Identify actions that burden domestic mining and processing of non-fuel minerals,Ongoing,,,,,
26,EO-14154,Department of Interior,Reassess public lands withdrawals for potential revision,Ongoing,,,,,
27,EO-14154,Department of Agriculture,Reassess public lands withdrawals for potential revision,Ongoing,,,,,
28,EO-14154,U.S. Geological Survey,Consider updating list of critical minerals (including uranium),Ongoing,,,,,
29,EO-14154,Department of Interior,Prioritize accelerating geologic mapping to locate critical mineral deposits,Ongoing,,,,,
30,EO-14154,Department of Energy,Ensure critical mineral projects receive consideration for Federal support,Ongoing,,,,,
31,EO-14154,U.S. Trade Representative,Assess exploitative practices and state-assisted mineral projects abroad,Ongoing,,,,,
32,EO-14154,Department of Commerce,Assess national security implications of mineral reliance and potential trade action,Ongoing,,,,,
33,EO-14154,Department of Homeland Security,Assess quantity and inflow of minerals produced by forced labor,2025-04-20,,,,,
34,EO-14154,Department of Defense,Review National Defense Stockpile authorities and ensure robust supply of critical minerals,Ongoing,,,,,
35,EO-14154,Multiple Agencies,Submit report with policy recommendations to enhance competitiveness of American mining companies,2025-03-21,,,,,
36,EO-14154,Department of State,Consider opportunities to advance mining through Quadrilateral Security Dialogue,Ongoing,,,,,
0,EO-14155,Assistant to the President for National Security Affairs,Establish directorates and coordinating mechanisms within the National Security Council apparatus for public health and biosecurity,Ongoing,,,,,
1,EO-14155,Secretary of State,Pause future transfer of US Government funds to WHO,Immediate,,,,,
2,EO-14155,Director of the Office of Management and Budget,Pause future transfer of US Government funds to WHO,Immediate,,,,,
3,EO-14155,Secretary of State,Recall and reassign US Government personnel or contractors working with WHO,Immediate,,,,,
4,EO-14155,Director of the Office of Management and Budget,Recall and reassign US Government personnel or contractors working with WHO,Immediate,,,,,
5,EO-14155,Secretary of State,Identify credible partners to assume activities previously undertaken by WHO,Immediate,,,,,
6,EO-14155,Director of the Office of Management and Budget,Identify credible partners to assume activities previously undertaken by WHO,Immediate,,,,,
7,EO-14155,Director of the White House Office of Pandemic Preparedness and Response Policy,Review rescind and replace the 2024 U.S. Global Health Security Strategy,Immediate,,,,,
8,EO-14155,Secretary of State,Inform UN Secretary-General of US withdrawal from WHO,Immediate,,,,,
9,EO-14155,Secretary of State,Inform applicable depositaries of US withdrawal from WHO,Immediate,,,,,
10,EO-14155,Secretary of State,Inform WHO leadership of US withdrawal,Immediate,,,,,
11,EO-14155,Secretary of State,Cease negotiations on WHO Pandemic Agreement and amendments to International Health Regulations,Immediate,,,,,
"('EO-14157', 'Department of State', 'Make recommendation regarding designation of cartels or other organizations as Foreign Terrorist Organizations and/or Specially Designated Global Terrorists in consultation with Treasury Secretary')", Attorney General, Homeland Security Secretary, and Director of National Intelligence,2025-02-03,,,,,
"('EO-14157', 'Department of Justice', 'Make operational preparations regarding implementation of potential Alien Enemies Act invocation in consultation with Secretary of State')",2025-02-03,,,,,,,,
"('EO-14157', 'Department of Homeland Security', 'Make operational preparations regarding implementation of potential Alien Enemies Act invocation in consultation with Secretary of State')",2025-02-03,,,,,,,,
"('EO-14157', 'Department of Justice', 'Prepare facilities necessary to expedite removal of those designated under the order')",2025-02-03,,,,,,,,
"('EO-14157', 'Department of Homeland Security', 'Prepare facilities necessary to expedite removal of those designated under the order')",2025-02-03,,,,,,,,
0,EO-14159,DHS,Revoke memoranda/guidance/policies based on revoked Executive Orders,Immediate,,,,,
1,EO-14159,DHS,Enable ICE/CBP/USCIS directors to set enforcement priorities,Immediate,,,,,
2,EO-14159,DOJ,Prioritize prosecution of criminal offenses related to unauthorized entry/presence,Immediate,,,,,
3,EO-14159,DHS,Prioritize prosecution of criminal offenses related to unauthorized entry/presence,Immediate,,,,,
4,EO-14159,DOS,Prioritize prosecution of criminal offenses related to unauthorized entry/presence,Immediate,,,,,
5,EO-14159,DOJ,Establish Homeland Security Task Forces (HSTFs) in all states,Immediate,,,,,
6,EO-14159,DHS,Establish Homeland Security Task Forces (HSTFs) in all states,Immediate,,,,,
7,EO-14159,DOJ,Provide operational command center for HSTFs,Immediate,,,,,
8,EO-14159,DHS,Provide operational command center for HSTFs,Immediate,,,,,
9,EO-14159,DHS,Announce/publicize legal obligation of unregistered aliens to comply with registration requirements,Immediate,,,,,
10,EO-14159,DOS,Announce/publicize legal obligation of unregistered aliens to comply with registration requirements,Immediate,,,,,
11,EO-14159,DOJ,Announce/publicize legal obligation of unregistered aliens to comply with registration requirements,Immediate,,,,,
12,EO-14159,DHS,Ensure unregistered aliens comply with registration requirements,Ongoing,,,,,
13,EO-14159,DHS,Ensure failure to comply with registration is treated as enforcement priority,Ongoing,,,,,
14,EO-14159,DHS,Assess and collect fines/penalties from unlawfully present aliens,Ongoing,,,,,
15,EO-14159,Treasury,Assess and collect fines/penalties from unlawfully present aliens,Ongoing,,,,,
16,EO-14159,Treasury,Submit report on implementation of fines/penalties collection,2025-04-20,,,,,
17,EO-14159,DHS,Submit report on implementation of fines/penalties collection,2025-04-20,,,,,
18,EO-14159,DHS,Apply expedited removal provisions to designated aliens,Immediate,,,,,
19,EO-14159,DHS,Establish/contract for detention facilities for removable aliens,Immediate,,,,,
20,EO-14159,DHS,Establish agreements with state/local law enforcement under 287(g),Immediate,,,,,
21,EO-14159,DHS,Adopt policies to encourage voluntary departure of unlawful aliens,Immediate,,,,,
22,EO-14159,DOS,Adopt policies to encourage voluntary departure of unlawful aliens,Immediate,,,,,
23,EO-14159,DOJ,Adopt policies to encourage voluntary departure of unlawful aliens,Immediate,,,,,
24,EO-14159,DOS,Implement sanctions against recalcitrant countries under INA 243(d),Immediate,,,,,
25,EO-14159,DHS,Implement sanctions against recalcitrant countries under INA 243(d),Immediate,,,,,
26,EO-14159,Treasury,Establish system to administer visa bonds,Immediate,,,,,
27,EO-14159,DOS,Coordinate on system to administer visa bonds,Immediate,,,,,
28,EO-14159,DHS,Coordinate on system to administer visa bonds,Immediate,,,,,
29,EO-14159,DHS,Reestablish VOICE office within ICE for victims of crimes by removable aliens,Immediate,,,,,
30,EO-14159,DOJ,Ensure victims' rights are followed in prosecutions involving removable aliens,Ongoing,,,,,
31,EO-14159,DOS,Rescind previous administration's policies on illegal immigration,Immediate,,,,,
32,EO-14159,DOJ,Rescind previous administration's policies on illegal immigration,Immediate,,,,,
33,EO-14159,DHS,Rescind previous administration's policies on illegal immigration,Immediate,,,,,
34,EO-14159,DOJ,Evaluate actions to ensure sanctuary jurisdictions don't receive federal funds,Immediate,,,,,
35,EO-14159,DHS,Evaluate actions to ensure sanctuary jurisdictions don't receive federal funds,Immediate,,,,,
36,EO-14159,DHS,Issue guidance on information sharing under 8 USC 1373 and 1644,Immediate,,,,,
37,EO-14159,DOJ,Take action to stop trafficking/smuggling of alien children,Immediate,,,,,
38,EO-14159,HHS,Take action to stop trafficking/smuggling of alien children,Immediate,,,,,
39,EO-14159,DHS,Take action to stop trafficking/smuggling of alien children,Immediate,,,,,
40,EO-14159,DOJ,Review/audit contracts providing funding to NGOs supporting removable aliens,Immediate,,,,,
41,EO-14159,DHS,Review/audit contracts providing funding to NGOs supporting removable aliens,Immediate,,,,,
42,EO-14159,DOJ,Pause distribution of funds to NGOs supporting removable aliens pending review,Immediate,,,,,
43,EO-14159,DHS,Pause distribution of funds to NGOs supporting removable aliens pending review,Immediate,,,,,
44,EO-14159,DOJ,Terminate agreements with NGOs found in violation or wasteful,Following review,,,,,
45,EO-14159,DHS,Terminate agreements with NGOs found in violation or wasteful,Following review,,,,,
46,EO-14159,DOJ,Coordinate with OMB on funding requests for terminated agreements,Following review,,,,,
47,EO-14159,DHS,Coordinate with OMB on funding requests for terminated agreements,Following review,,,,,
48,EO-14159,DOJ,Initiate clawback procedures for terminated agreements if appropriate,Following review,,,,,
49,EO-14159,DHS,Initiate clawback procedures for terminated agreements if appropriate,Following review,,,,,
50,EO-14159,OMB,Ensure agencies identify and stop provision of public benefits to illegal aliens,Immediate,,,,,
51,EO-14159,DHS,Increase number of CBP and ICE agents/officers,Ongoing,,,,,
0,EO-14160,Department of State,Ensure regulations and policies are consistent with the order,Ongoing,,,,,
1,EO-14160,Department of Justice,Ensure regulations and policies are consistent with the order,Ongoing,,,,,
2,EO-14160,Department of Homeland Security,Ensure regulations and policies are consistent with the order,Ongoing,,,,,
3,EO-14160,Social Security Administration,Ensure regulations and policies are consistent with the order,Ongoing,,,,,
4,EO-14160,Department of State,Issue public guidance on implementation of the order,2025-02-19,,,,,
5,EO-14160,Department of Justice,Issue public guidance on implementation of the order,2025-02-19,,,,,
6,EO-14160,Department of Homeland Security,Issue public guidance on implementation of the order,2025-02-19,,,,,
7,EO-14160,Social Security Administration,Issue public guidance on implementation of the order,2025-02-19,,,,,
8,EO-14160,All executive departments and agencies,Issue public guidance on implementation of the order,2025-02-19,,,,,
9,EO-14160,All federal agencies,Begin enforcement of citizenship documentation restrictions,2025-02-19,,,,,
0,EO-14147,Attorney General,Review activities of all departments and agencies exercising civil or criminal enforcement authority over the last 4 years and identify instances contrary to the order's purposes,2025-04-20,,,,,
1,EO-14147,Attorney General,Prepare report with recommendations for remedial actions,2025-04-20,,,,,
2,EO-14147,Director of National Intelligence,Review activities of the Intelligence Community over the last 4 years and identify instances contrary to the order's purposes,2025-04-20,,,,,
3,EO-14147,Director of National Intelligence,Prepare report with recommendations for remedial actions,2025-04-20,,,,,
4,EO-14147,All departments and agencies,Comply with applicable document-retention policies and legal obligations,Ongoing,,,,,
0,EO-14148,All Agency Heads,Take immediate steps to end Federal implementation of DEI ideology,Immediate,,,,,
1,EO-14148,Domestic Policy Council Director,Review Federal actions taken under revoked orders and take steps to rescind/replace/amend,2025-03-06,,,,,
2,EO-14148,National Economic Council Director,Review Federal actions taken under revoked orders and take steps to rescind/replace/amend,2025-03-06,,,,,
3,EO-14148,Domestic Policy Council Director,Submit list of additional orders to be rescinded and replacement orders to increase American prosperity,2025-03-06,,,,,
4,EO-14148,National Economic Council Director,Submit list of additional orders to be rescinded and replacement orders to increase American prosperity,2025-03-06,,,,,
5,EO-14148,National Security Advisor,Begin review of all National Security Memoranda from Jan 20 2021-Jan 20 2025,Immediate,,,,,
6,EO-14148,National Security Advisor,Recommend National Security Memoranda for rescission,2025-03-06,,,,,
0,EO-14149,Attorney General,Investigate Federal Government activities over the last 4 years inconsistent with the order's purposes and policies,2025-04-20,,,,,
1,EO-14149,Attorney General,Prepare a report with recommendations for appropriate remedial actions based on investigation findings,2025-04-20,,,,,
2,EO-14149,Attorney General,Submit report to the President through the Deputy Chief of Staff for Policy,2025-04-20,,,,,
