,document_number,agency,action,due_date,document_number_bridge_blank,document_number_bridge
3,EO-14168,OPM,Implement changes to require government-issued identification documents accurately reflect sex,Ongoing,,2025-02090,,,,
4,EO-14168,OPM,Ensure personnel records accurately report Federal employees' sex,Ongoing,,2025-02090,,,,
5,EO-14168,All Agencies,Remove statements/policies/forms promoting gender ideology,Ongoing,,2025-02090,,,,
6,EO-14168,All Agencies,Cease issuing statements/policies/forms promoting gender ideology,Ongoing,,2025-02090,,,,
7,EO-14168,All Agencies,Ensure forms requiring sex only list male or female options,Ongoing,,2025-02090,,,,
8,EO-14168,All Agencies,End Federal funding of gender ideology,Ongoing,,2025-02090,,,,
9,EO-14168,DOJ,Issue guidance correcting misapplication of Bostock v. Clayton County,Immediate,,2025-02090,,,,
10,EO-14168,DOJ,Issue guidance to protect sex-based distinctions,Immediate,,2025-02090,,,,
11,EO-14168,All Agencies,Assess grant conditions to ensure funds don't promote gender ideology,Ongoing,,2025-02090,,,,
12,EO-14168,DOJ,Ensure males are not detained in women's prisons,Ongoing,,2025-02090,,,,
13,EO-14168,Homeland Security,Ensure males are not detained in women's detention centers,Ongoing,,2025-02090,,,,
14,EO-14168,HUD,"Prepare and submit rulemaking to rescind ""Equal Access"" rule of 2016",Ongoing,,2025-02090,,,,
15,EO-14168,HUD,Submit policy protecting women seeking single-sex rape shelters,Ongoing,,2025-02090,,,,
16,EO-14168,DOJ,Ensure Bureau of Prisons revises medical care policies consistent with order,Ongoing,,2025-02090,,,,
17,EO-14168,DOJ,Ensure no Federal funds for medical procedures to conform inmates to opposite sex,Ongoing,,2025-02090,,,,
18,EO-14168,All Agencies,Ensure intimate spaces are designated by sex not identity,Ongoing,,2025-02090,,,,
19,EO-14168,DOJ,Issue guidance on freedom to express binary nature of sex and right to single-sex spaces,Ongoing,,2025-02090,,,,
20,EO-14168,DOJ,Prioritize investigations/litigation to enforce identified rights and freedoms,Ongoing,,2025-02090,,,,
21,EO-14168,DOL,Prioritize investigations/litigation to enforce identified rights and freedoms,Ongoing,,2025-02090,,,,
22,EO-14168,EEOC,Prioritize investigations/litigation to enforce identified rights and freedoms,Ongoing,,2025-02090,,,,
23,EO-14168,White House Legislative Affairs,Present proposed bill text to codify definitions,2025-02-19,,2025-02090,,,,
24,EO-14168,All Agencies,Submit implementation update to President through OMB,2025-05-20,,2025-02090,,,,
25,EO-14168,All Agencies,Rescind guidance documents inconsistent with order,Prompt,,2025-02090,,,,
0,EO-14170,Assistant to the President for Domestic Policy,Develop and send Federal Hiring Plan to agency heads,2025-05-20,,2025-02094,,,,
1,EO-14170,Office of Personnel Management,Establish clear performance metrics to evaluate hiring reforms,Ongoing,,2025-02094,,,,
2,EO-14170,Office of Personnel Management,Consult with agencies and stakeholders to monitor progress,Ongoing,,2025-02094,,,,
3,EO-14170,Agency Heads,Implement best practices for human resources function,Ongoing,,2025-02094,,,,
4,EO-14170,Department of Government Efficiency,Provide advice and recommendations on HR best practices implementation,Ongoing,,2025-02094,,,,
0,EO-14150,Department of State,Issue guidance aligning Department of State's policies with America First foreign policy,As soon as practicable,,2025-01952,,,,
0,EO-14151,OMB,Coordinate termination of all discriminatory programs including DEI and DEIA mandates,Ongoing,,2025-01953,,,,
1,EO-14151,OPM,Review and revise all existing Federal employment practices to comply with order,Ongoing,,2025-01953,,,,
2,EO-14151,Attorney General,Assist OPM in reviewing and revising Federal employment practices,Ongoing,,2025-01953,,,,
3,EO-14151,All Agencies,Terminate all DEI/DEIA and environmental justice offices and positions,2025-03-21,,2025-01953,,,,
4,EO-14151,All Agencies,Terminate all equity action plans and equity-related grants or contracts,2025-03-21,,2025-01953,,,,
5,EO-14151,All Agencies,Terminate all DEI/DEIA performance requirements for employees/contractors/grantees,2025-03-21,,2025-01953,,,,
6,EO-14151,All Agencies,Provide OMB with list of all DEI/DEIA positions and programs existing on November 4 2024,2025-03-21,,2025-01953,,,,
7,EO-14151,All Agencies,Provide OMB with list of all Federal contractors who provided DEI training,2025-03-21,,2025-01953,,,,
8,EO-14151,All Agencies,Provide OMB with list of all Federal grantees who received funding for DEI programs since January 20 2021,2025-03-21,,2025-01953,,,,
9,EO-14151,Deputy Agency Heads,Assess operational impact and cost of prior administration's DEI programs,2025-03-21,,2025-01953,,,,
10,EO-14151,Deputy Agency Heads,Recommend actions to align agency with policy of equal dignity and respect,2025-03-21,,2025-01953,,,,
11,EO-14151,Assistant to the President for Domestic Policy,Convene monthly meeting with OMB Director OPM Director and deputy agency heads,Ongoing,,2025-01953,,,,
12,EO-14151,Deputy Agency Heads,Report on prevalence and costs of DEI in monthly meetings,Ongoing,,2025-01953,,,,
13,EO-14151,Deputy Agency Heads,Discuss barriers to compliance with order in monthly meetings,Ongoing,,2025-01953,,,,
14,EO-14151,Deputy Agency Heads,Monitor and track agency progress in monthly meetings,Ongoing,,2025-01953,,,,
0,EO-14152,Director of National Intelligence,Revoke security clearances of listed individuals in consultation with CIA Director,2025-01-20,,2025-01954,,,,
1,EO-14152,Director of National Intelligence,Submit report on inappropriate activity related to the letter signed by former intelligence officials,2025-04-20,,2025-01954,,,,
2,EO-14152,Director of National Intelligence,Submit recommendations to prevent Intelligence Community from inappropriately influencing domestic elections,2025-04-20,,2025-01954,,,,
3,EO-14152,Director of National Intelligence,Submit recommendations for disciplinary actions against those who engaged in inappropriate conduct,2025-04-20,,2025-01954,,,,
4,EO-14152,Central Intelligence Agency,Consult with DNI on security clearance revocations,2025-01-20,,2025-01954,,,,
5,EO-14152,Central Intelligence Agency,Consult with DNI on report regarding inappropriate activities,2025-04-20,,2025-01954,,,,
0,EO-14153,Department of the Interior,Withdraw Secretarial Order 3401 related to Arctic National Wildlife Refuge,2025-02-19,,2025-01955,,,,
1,EO-14153,Department of the Interior,Rescind cancellation of leases within Arctic National Wildlife Refuge,2025-02-19,,2025-01955,,,,
2,EO-14153,Department of the Interior,Initiate additional leasing through Coastal Plain Oil and Gas Leasing Program,2025-04-20,,2025-01955,,,,
3,EO-14153,Department of the Interior,Issue permits for oil and gas exploration in Arctic National Wildlife Refuge,Ongoing,,2025-01955,,,,
4,EO-14153,Department of the Interior,Rescind final supplemental environmental impact statement for Coastal Plain Oil and Gas Leasing Program,2025-02-19,,2025-01955,,,,
5,EO-14153,Department of the Interior,Place temporary moratorium on activities granted by December 8 2024 record of decision,2025-02-19,,2025-01955,,,,
6,EO-14153,Department of the Interior,Review December 8 2024 record of decision for legal deficiencies,2025-03-21,,2025-01955,,,,
7,EO-14153,Department of the Interior,Reinstate 2019 final environmental impact statement for Coastal Plain Oil and Gas Leasing Program,2025-02-19,,2025-01955,,,,
8,EO-14153,Department of the Interior,Reinstate August 21 2020 record of decision for Coastal Plain Oil and Gas Leasing Program,2025-02-19,,2025-01955,,,,
9,EO-14153,Department of the Interior,Evaluate changes to Public Land Order 5150,2025-03-21,,2025-01955,,,,
10,EO-14153,Department of the Interior,Place temporary moratorium on activities granted by June 27 2024 Ambler Road record of decision,2025-02-19,,2025-01955,,,,
11,EO-14153,Department of the Interior,Review Ambler Road record of decision for legal deficiencies,2025-03-21,,2025-01955,,,,
12,EO-14153,Department of the Interior,Reinstate July 23 2020 Ambler Road Environmental Impact Statement Joint Record of Decision,2025-02-19,,2025-01955,,,,
13,EO-14153,Department of the Interior,Rescind BLM final rule on Management and Protection of the National Petroleum Reserve in Alaska,2025-02-19,,2025-01955,,,,
14,EO-14153,Department of the Interior,Rescind BLM guidance on subsistence resource values in National Petroleum Reserve in Alaska,2025-02-19,,2025-01955,,,,
15,EO-14153,Department of the Interior,Facilitate expedited development of King Cove to Cold Bay road corridor,Ongoing,,2025-01955,,,,
16,EO-14153,Department of the Interior,Place temporary moratorium on activities granted by April 25 2022 National Petroleum Reserve record of decision,2025-02-19,,2025-01955,,,,
17,EO-14153,Department of the Interior,Review April 25 2022 National Petroleum Reserve record of decision for legal deficiencies,2025-03-21,,2025-01955,,,,
18,EO-14153,Department of the Interior,Rescind BLM final rule on Management and Protection of the National Petroleum Reserve in Alaska,2025-02-19,,2025-01955,,,,
19,EO-14153,Department of the Interior,Rescind BLM notice on Special Areas Within the National Petroleum Reserve in Alaska,2025-02-19,,2025-01955,,,,
20,EO-14153,Department of the Interior,Reinstate Secretarial Order 3352 on National Petroleum Reserve-Alaska,2025-02-19,,2025-01955,,,,
21,EO-14153,Department of the Interior,Reinstate December 31 2020 National Petroleum Reserve in Alaska Integrated Activity Plan Record of Decision,2025-02-19,,2025-01955,,,,
22,EO-14153,Department of the Interior,Reinstate Public Land Orders 7899-7903 in original form,2025-02-19,,2025-01955,,,,
23,EO-14153,Department of the Interior,Review guidance on taking Alaska Native lands into trust,2025-02-19,,2025-01955,,,,
24,EO-14153,Department of the Interior,Review Public Land Orders withdrawing lands for Alaska Native Corporations,2025-02-19,,2025-01955,,,,
25,EO-14153,Department of the Interior,Rescind Central Yukon Record of Decision and Approved Resource Management Plan,2025-02-19,,2025-01955,,,,
26,EO-14153,Department of the Interior,Reimplement Central Yukon Draft Resource Management Plan,2025-02-19,,2025-01955,,,,
27,EO-14153,Department of the Interior,Rescind NPS final rule on Alaska Hunting and Trapping in National Preserves,2025-02-19,,2025-01955,,,,
28,EO-14153,Department of the Interior,Reinstate 2020 NPS final rule on Alaska Hunting and Trapping in National Preserves,2025-02-19,,2025-01955,,,,
29,EO-14153,Department of the Interior,Deny request to establish indigenous sacred site in Coastal Plain of Arctic National Wildlife Refuge,2025-02-19,,2025-01955,,,,
30,EO-14153,Department of the Interior,Review waterways in Alaska for navigability determination,2025-03-21,,2025-01955,,,,
31,EO-14153,Bureau of Land Management,Provide recommendations on navigable waterways subject to equal footing doctrine,2025-04-20,,2025-01955,,,,
32,EO-14153,Department of the Interior,Prepare Recordable Disclaimers of Interest for waterways,2025-05-20,,2025-01955,,,,
33,EO-14153,Department of the Interior,Direct bureaus to consider Alaskan cultural significance of hunting and fishing,2025-02-19,,2025-01955,,,,
34,EO-14153,Department of the Interior,Conduct consultation with State fish and wildlife agencies before enacting land management plans,Ongoing,,2025-01955,,,,
35,EO-14153,Department of the Interior & Department of Defense,Identify authorities and resources for energy resource development and export from Alaska,2025-03-21,,2025-01955,,,,
36,EO-14153,Department of the Interior & Department of Defense,Submit assessment on energy resource development to the President,2025-04-20,,2025-01955,,,,
37,EO-14153,Department of Agriculture,Place temporary moratorium on activities authorized by January 27 2023 Roadless Area Conservation rule,2025-02-19,,2025-01955,,,,
38,EO-14153,Department of Agriculture,Review January 27 2023 Roadless Area Conservation rule for legal deficiencies,2025-03-21,,2025-01955,,,,
39,EO-14153,Department of Agriculture,Reinstate October 29 2020 Roadless Area Conservation rule,2025-02-19,,2025-01955,,,,
40,EO-14153,Department of the Army,Render assistance for clearing and maintenance of transportation infrastructure,Ongoing,,2025-01955,,,,
41,EO-14153,Department of the Army,Review agency actions that may hinder critical projects in Alaska,2025-02-19,,2025-01955,,,,
42,EO-14153,Department of Commerce,Review agency actions that may hinder critical projects in Alaska,2025-02-19,,2025-01955,,,,
43,EO-14153,All Executive Departments and Agencies,Rescind regulations inconsistent with policy to develop Alaska's resources,2025-03-21,,2025-01955,,,,
44,EO-14153,All Executive Departments and Agencies,Prioritize development of Alaska's LNG potential,Ongoing,,2025-01955,,,,
0,EO-14154,All Agencies,Review existing regulations and actions that burden domestic energy resources,2025-02-19,,2025-01956,,,,
1,EO-14154,All Agencies,Develop and implement action plans to suspend/revise/rescind burdensome actions,2025-02-19,,2025-01956,,,,
2,EO-14154,All Agencies,Notify Attorney General of steps taken to suspend/revise/rescind burdensome actions,Ongoing,,2025-01956,,,,
3,EO-14154,Attorney General,Consider whether pending litigation should be resolved through stays or other relief,Ongoing,,2025-01956,,,,
4,EO-14154,Department of Interior,Submit letter to terminate American Climate Corps Memorandum of Understanding,2025-01-21,,2025-01956,,,,
5,EO-14154,All MOU Parties,Agree in writing to terminate American Climate Corps MOU,Ongoing,,2025-01956,,,,
6,EO-14154,CEQ,Provide guidance on implementing NEPA and propose rescinding CEQ's NEPA regulations,2025-02-19,,2025-01956,,,,
7,EO-14154,CEQ,Convene working group to coordinate revision of agency-level NEPA regulations,2025-02-19,,2025-01956,,,,
8,EO-14154,Defense & Interior & Agriculture & Commerce & HUD & Transportation & Energy & Homeland Security & EPA & CEQ,Eliminate delays in permitting processes,Ongoing,,2025-01956,,,,
9,EO-14154,NEC & Office of Legislative Affairs,Prepare recommendations to Congress on energy infrastructure permitting,Ongoing,,2025-01956,,,,
10,EO-14154,EPA,"Issue guidance addressing inadequacies of ""social cost of carbon"" calculation",2025-03-21,,2025-01956,,,,
11,EO-14154,All Agencies,Ensure greenhouse gas emissions estimates are consistent with OMB Circular A-4,Ongoing,,2025-01956,,,,
12,EO-14154,All Agencies,Initiate process to ensure rules/regulations are consistent with OMB Circular A-4,Ongoing,,2025-01956,,,,
13,EO-14154,EPA,Submit recommendations on legality of 2009 Greenhouse Gas Endangerment Finding,2025-02-19,,2025-01956,,,,
14,EO-14154,All Agencies,Pause disbursement of funds from Inflation Reduction Act and Infrastructure Investment and Jobs Act,Immediate,,2025-01956,,,,
15,EO-14154,All Agencies,Review processes for issuing grants/loans from IRA and IIJA funds,2025-04-20,,2025-01956,,,,
16,EO-14154,All Agencies,Submit report on findings of IRA and IIJA funds review,2025-04-20,,2025-01956,,,,
17,EO-14154,OMB,Finalize and circulate guidelines on cost-effective procurement,Ongoing,,2025-01956,,,,
18,EO-14154,All Agencies,Assess enforcement discretion to advance energy policy,2025-02-19,,2025-01956,,,,
19,EO-14154,All Agencies,Submit report identifying instances of enforcement discretion,2025-02-19,,2025-01956,,,,
20,EO-14154,Department of Energy,Restart reviews of LNG export project applications,Immediate,,2025-01956,,,,
21,EO-14154,Maritime Administration,Determine if LNG deepwater port project refinements result in different environmental consequences,2025-02-19,,2025-01956,,,,
22,EO-14154,Maritime Administration,Issue DWPA license if refinements don't result in seriously different consequences,2025-03-21,,2025-01956,,,,
23,EO-14154,Maritime Administration,Issue Environmental Assessment if refinements result in seriously different consequences,2025-04-20,,2025-01956,,,,
24,EO-14154,Maritime Administration,Issue addendum to ROD if necessary after EA,2025-05-20,,2025-01956,,,,
25,EO-14154,Maritime Administration,Issue DWPA license consistent with ROD,2025-06-19,,2025-01956,,,,
26,EO-14154,Interior & Agriculture & EPA & CEQ,Identify actions that burden domestic mining and processing of non-fuel minerals,Ongoing,,2025-01956,,,,
27,EO-14154,Interior & Agriculture,Reassess public lands withdrawals for potential revision,Ongoing,,2025-01956,,,,
28,EO-14154,Interior,Instruct USGS to consider updating critical minerals list,Ongoing,,2025-01956,,,,
29,EO-14154,Interior,Prioritize accelerating geologic mapping to locate critical mineral deposits,Ongoing,,2025-01956,,,,
30,EO-14154,Energy,Ensure critical mineral projects receive consideration for Federal support,Ongoing,,2025-01956,,,,
31,EO-14154,US Trade Representative,Assess exploitative practices in mineral projects abroad,Ongoing,,2025-01956,,,,
32,EO-14154,Commerce,Assess national security implications of mineral reliance,Ongoing,,2025-01956,,,,
33,EO-14154,Homeland Security,Assess mineral inflows from forced labor and provide assessment to NEC,2025-04-20,,2025-01956,,,,
34,EO-14154,Defense,Review National Defense Stockpile authorities and ensure robust critical minerals supply,Ongoing,,2025-01956,,,,
35,EO-14154,State & Commerce & Labor & USTR,Submit report with recommendations to enhance competitiveness of American mining companies,2025-03-21,,2025-01956,,,,
36,EO-14154,State,Consider opportunities to advance mining through Quadrilateral Security Dialogue,Ongoing,,2025-01956,,,,
0,EO-14155,Assistant to the President for National Security Affairs,Establish directorates and coordinating mechanisms within the National Security Council apparatus for public health and biosecurity,Ongoing,,2025-01957,,,,
1,EO-14155,Secretary of State,Pause future transfer of US Government funds to WHO,Immediate,,2025-01957,,,,
2,EO-14155,Director of the Office of Management and Budget,Pause future transfer of US Government funds to WHO,Immediate,,2025-01957,,,,
3,EO-14155,Secretary of State,Recall and reassign US Government personnel or contractors working with WHO,Immediate,,2025-01957,,,,
4,EO-14155,Director of the Office of Management and Budget,Recall and reassign US Government personnel or contractors working with WHO,Immediate,,2025-01957,,,,
5,EO-14155,Secretary of State,Identify credible partners to assume activities previously undertaken by WHO,Immediate,,2025-01957,,,,
6,EO-14155,Director of the Office of Management and Budget,Identify credible partners to assume activities previously undertaken by WHO,Immediate,,2025-01957,,,,
7,EO-14155,Director of the White House Office of Pandemic Preparedness and Response Policy,Review rescind and replace the 2024 U.S. Global Health Security Strategy,Immediate,,2025-01957,,,,
8,EO-14155,Secretary of State,Inform UN Secretary-General of US withdrawal from WHO,Immediate,,2025-01957,,,,
9,EO-14155,Secretary of State,Inform applicable depositaries of US withdrawal from WHO,Immediate,,2025-01957,,,,
10,EO-14155,Secretary of State,Inform WHO leadership of US withdrawal,Immediate,,2025-01957,,,,
11,EO-14155,Secretary of State,Cease negotiations on WHO Pandemic Agreement and amendments to International Health Regulations,Immediate,,2025-01957,,,,
0,EO-14156,Environmental Protection Agency,Consider issuing emergency fuel waivers for year-round E15 gasoline sales after consultation with Energy Secretary,2025-02-19,,2025-02003,,,,
1,EO-14156,All Agencies,Identify and report planned or potential actions subject to emergency Army Corps permitting provisions,2025-02-19,,2025-02003,,,,
2,EO-14156,All Agencies,Submit status report on actions subject to Army Corps permitting provisions,2025-03-21,,2025-02003,,,,
3,EO-14156,All Agencies,Continue submitting status reports on Army Corps permitting actions every 30 days,Ongoing,,2025-02003,,,,
4,EO-14156,Army Corps of Engineers,Be available for consultation on emergency permitting provisions,Ongoing,,2025-02003,,,,
5,EO-14156,Environmental Protection Agency,Provide cooperation on emergency Army Corps permitting provisions,Ongoing,,2025-02003,,,,
6,EO-14156,All Agencies,Identify and report actions subject to ESA emergency consultation regulations,2025-02-19,,2025-02003,,,,
7,EO-14156,All Agencies,Submit status report on actions subject to ESA emergency regulations,2025-03-21,,2025-02003,,,,
8,EO-14156,All Agencies,Continue submitting status reports on ESA emergency actions every 30 days,Ongoing,,2025-02003,,,,
9,EO-14156,Department of Interior,Ensure Fish and Wildlife Service is available for ESA emergency consultations,Ongoing,,2025-02003,,,,
10,EO-14156,Department of Commerce,Ensure National Marine Fisheries Service is available for ESA emergency consultations,Ongoing,,2025-02003,,,,
11,EO-14156,Department of Interior,Convene Endangered Species Act Committee at least quarterly,Ongoing,,2025-02003,,,,
12,EO-14156,Department of Interior,Ensure prompt review of ESA exemption applications (initial determination within 20 days),Ongoing,,2025-02003,,,,
13,EO-14156,Department of Interior,Ensure ESA Committee resolves submissions within 140 days of eligibility determination,Ongoing,,2025-02003,,,,
14,EO-14156,Department of Defense,Conduct assessment of energy acquisition and transportation capabilities,2025-03-21,,2025-02003,,,,
15,EO-14156,Department of Defense,Submit energy vulnerability assessment to National Security Advisor,2025-03-21,,2025-02003,,,,
16,EO-14156,Army Corps of Engineers,Submit recommended actions to address vulnerabilities identified in DoD assessment,2025-04-20,,2025-02003,,,,
"('EO-14157', 'Department of State', 'Make recommendation regarding designation of cartels or other organizations as Foreign Terrorist Organizations and/or Specially Designated Global Terrorists in consultation with Treasury Secretary')", Attorney General, Homeland Security Secretary, and Director of National Intelligence,2025-02-03,,2025-02004,,,,
"('EO-14157', 'Department of Justice', 'Make operational preparations regarding implementation of potential Alien Enemies Act invocation in consultation with Secretary of State')",2025-02-03,,,,,2025-02004,,,,
"('EO-14157', 'Department of Homeland Security', 'Make operational preparations regarding implementation of potential Alien Enemies Act invocation in consultation with Secretary of State')",2025-02-03,,,,,2025-02004,,,,
"('EO-14157', 'Department of Justice', 'Prepare facilities necessary to expedite removal of those designated under the order')",2025-02-03,,,,,2025-02004,,,,
"('EO-14157', 'Department of Homeland Security', 'Prepare facilities necessary to expedite removal of those designated under the order')",2025-02-03,,,,,2025-02004,,,,
0,EO-14158,All Agency Heads,Establish DOGE Team of at least four employees in consultation with USDS Administrator,2025-02-19,,2025-02005,,,,
1,EO-14158,All Agency Heads,Select DOGE Team members in consultation with USDS Administrator,2025-02-19,,2025-02005,,,,
2,EO-14158,All Agency Heads,Ensure DOGE Team Leads coordinate with USDS and advise on implementing DOGE Agenda,Ongoing,,2025-02005,,,,
3,EO-14158,All Agency Heads,Take steps to ensure USDS has full access to unclassified agency records and systems,Ongoing,,2025-02005,,,,
4,EO-14158,USDS Administrator,Commence Software Modernization Initiative,Ongoing,,2025-02005,,,,
5,EO-14158,USDS Administrator,Work with Agency Heads to promote inter-operability between agency networks and systems,Ongoing,,2025-02005,,,,
6,EO-14158,USDS Administrator,Ensure data integrity and facilitate responsible data collection and synchronization,Ongoing,,2025-02005,,,,
7,EO-14158,USDS Administrator,Lead the U.S. DOGE Service Temporary Organization until termination,2026-07-04,,2025-02005,,,,
8,EO-14158,Executive Office of the President,Establish USDS Administrator position reporting to White House Chief of Staff,2025-01-20,,2025-02005,,,,
9,EO-14158,Executive Office of the President,Establish U.S. DOGE Service Temporary Organization,2025-01-20,,2025-02005,,,,
10,EO-14158,Executive Office of the President,Terminate U.S. DOGE Service Temporary Organization,2026-07-04,,2025-02005,,,,
0,EO-14159,DHS,Revoke memoranda/guidance/policies based on revoked Executive Orders,Immediate,,2025-02006,,,,
1,EO-14159,DHS,Enable ICE/CBP/USCIS directors to set enforcement priorities,Immediate,,2025-02006,,,,
2,EO-14159,DOJ,Prioritize prosecution of criminal offenses related to unauthorized entry/presence,Immediate,,2025-02006,,,,
3,EO-14159,DHS,Prioritize prosecution of criminal offenses related to unauthorized entry/presence,Immediate,,2025-02006,,,,
4,EO-14159,DOS,Prioritize prosecution of criminal offenses related to unauthorized entry/presence,Immediate,,2025-02006,,,,
5,EO-14159,DOJ,Establish Homeland Security Task Forces (HSTFs) in all states,Immediate,,2025-02006,,,,
6,EO-14159,DHS,Establish Homeland Security Task Forces (HSTFs) in all states,Immediate,,2025-02006,,,,
7,EO-14159,DOJ,Provide operational command center for HSTFs,Immediate,,2025-02006,,,,
8,EO-14159,DHS,Provide operational command center for HSTFs,Immediate,,2025-02006,,,,
9,EO-14159,DHS,Announce/publicize legal obligation of unregistered aliens to comply with registration requirements,Immediate,,2025-02006,,,,
10,EO-14159,DOS,Announce/publicize legal obligation of unregistered aliens to comply with registration requirements,Immediate,,2025-02006,,,,
11,EO-14159,DOJ,Announce/publicize legal obligation of unregistered aliens to comply with registration requirements,Immediate,,2025-02006,,,,
12,EO-14159,DHS,Ensure unregistered aliens comply with registration requirements,Ongoing,,2025-02006,,,,
13,EO-14159,DHS,Ensure failure to comply with registration is treated as enforcement priority,Ongoing,,2025-02006,,,,
14,EO-14159,DHS,Assess and collect fines/penalties from unlawfully present aliens,Ongoing,,2025-02006,,,,
15,EO-14159,Treasury,Assess and collect fines/penalties from unlawfully present aliens,Ongoing,,2025-02006,,,,
16,EO-14159,Treasury,Submit report on implementation of fines/penalties collection,2025-04-20,,2025-02006,,,,
17,EO-14159,DHS,Submit report on implementation of fines/penalties collection,2025-04-20,,2025-02006,,,,
18,EO-14159,DHS,Apply expedited removal provisions to designated aliens,Immediate,,2025-02006,,,,
19,EO-14159,DHS,Establish/contract for detention facilities for removable aliens,Immediate,,2025-02006,,,,
20,EO-14159,DHS,Establish agreements with state/local law enforcement under 287(g),Immediate,,2025-02006,,,,
21,EO-14159,DHS,Adopt policies to encourage voluntary departure of unlawful aliens,Immediate,,2025-02006,,,,
22,EO-14159,DOS,Adopt policies to encourage voluntary departure of unlawful aliens,Immediate,,2025-02006,,,,
23,EO-14159,DOJ,Adopt policies to encourage voluntary departure of unlawful aliens,Immediate,,2025-02006,,,,
24,EO-14159,DOS,Implement sanctions against recalcitrant countries under INA 243(d),Immediate,,2025-02006,,,,
25,EO-14159,DHS,Implement sanctions against recalcitrant countries under INA 243(d),Immediate,,2025-02006,,,,
26,EO-14159,Treasury,Establish system to administer visa bonds,Immediate,,2025-02006,,,,
27,EO-14159,DOS,Support establishment of visa bonds system,Immediate,,2025-02006,,,,
28,EO-14159,DHS,Support establishment of visa bonds system,Immediate,,2025-02006,,,,
29,EO-14159,DHS,Reestablish VOICE office within ICE for victims of crimes by removable aliens,Immediate,,2025-02006,,,,
30,EO-14159,DOJ,Ensure 18 U.S.C. 3771 followed in prosecutions involving removable aliens,Ongoing,,2025-02006,,,,
31,EO-14159,DOS,Rescind previous administration's policies on illegal immigration,Immediate,,2025-02006,,,,
32,EO-14159,DOJ,Rescind previous administration's policies on illegal immigration,Immediate,,2025-02006,,,,
33,EO-14159,DHS,Rescind previous administration's policies on illegal immigration,Immediate,,2025-02006,,,,
34,EO-14159,DOJ,Evaluate actions to ensure sanctuary jurisdictions don't receive federal funds,Immediate,,2025-02006,,,,
35,EO-14159,DHS,Evaluate actions to ensure sanctuary jurisdictions don't receive federal funds,Immediate,,2025-02006,,,,
36,EO-14159,DHS,Issue guidance on compliance with 8 U.S.C. 1373 and 1644,Immediate,,2025-02006,,,,
37,EO-14159,DOJ,Take action to stop trafficking/smuggling of alien children,Immediate,,2025-02006,,,,
38,EO-14159,HHS,Take action to stop trafficking/smuggling of alien children,Immediate,,2025-02006,,,,
39,EO-14159,DHS,Take action to stop trafficking/smuggling of alien children,Immediate,,2025-02006,,,,
40,EO-14159,DOJ,Review/audit contracts providing funding to NGOs supporting removable aliens,Immediate,,2025-02006,,,,
41,EO-14159,DHS,Review/audit contracts providing funding to NGOs supporting removable aliens,Immediate,,2025-02006,,,,
42,EO-14159,DOJ,Pause distribution of funds to NGOs supporting removable aliens pending review,Immediate,,2025-02006,,,,
43,EO-14159,DHS,Pause distribution of funds to NGOs supporting removable aliens pending review,Immediate,,2025-02006,,,,
44,EO-14159,DOJ,Terminate agreements with NGOs found in violation or wasteful,Upon review completion,,2025-02006,,,,
45,EO-14159,DHS,Terminate agreements with NGOs found in violation or wasteful,Upon review completion,,2025-02006,,,,
46,EO-14159,DOJ,Coordinate with OMB on funding requests for terminated agreements,Ongoing,,2025-02006,,,,
47,EO-14159,DHS,Coordinate with OMB on funding requests for terminated agreements,Ongoing,,2025-02006,,,,
48,EO-14159,DOJ,Initiate clawback procedures for terminated agreements if appropriate,Upon review completion,,2025-02006,,,,
49,EO-14159,DHS,Initiate clawback procedures for terminated agreements if appropriate,Upon review completion,,2025-02006,,,,
50,EO-14159,OMB,Ensure agencies identify and stop provision of public benefits to illegal aliens,Immediate,,2025-02006,,,,
51,EO-14159,DHS,Increase number of CBP and ICE agents/officers,Ongoing,,2025-02006,,,,
0,EO-14160,Department of State,Ensure regulations and policies are consistent with the order,Ongoing,,2025-02007,,,,
1,EO-14160,Department of Justice,Ensure regulations and policies are consistent with the order,Ongoing,,2025-02007,,,,
2,EO-14160,Department of Homeland Security,Ensure regulations and policies are consistent with the order,Ongoing,,2025-02007,,,,
3,EO-14160,Social Security Administration,Ensure regulations and policies are consistent with the order,Ongoing,,2025-02007,,,,
4,EO-14160,All executive departments and agencies,Issue public guidance regarding the order's implementation,2025-02-19,,2025-02007,,,,
0,EO-14147,Attorney General,Review activities of all departments and agencies exercising civil or criminal enforcement authority over the last 4 years and identify instances contrary to the order's purposes,2025-04-20,,2025-01900,,,,
1,EO-14147,Attorney General,Prepare report with recommendations for remedial actions,2025-04-20,,2025-01900,,,,
2,EO-14147,Attorney General,Consult with heads of all departments and agencies during review process,2025-04-20,,2025-01900,,,,
3,EO-14147,Director of National Intelligence,Review activities of the Intelligence Community over the last 4 years and identify instances contrary to the order's purposes,2025-04-20,,2025-01900,,,,
4,EO-14147,Director of National Intelligence,Prepare report with recommendations for remedial actions,2025-04-20,,2025-01900,,,,
5,EO-14147,Director of National Intelligence,Consult with heads of appropriate departments and agencies within the Intelligence Community during review process,2025-04-20,,2025-01900,,,,
6,EO-14147,All Departments and Agencies,Comply with applicable document-retention policies and legal obligations,Ongoing,,2025-01900,,,,
